subjectid,gender,height,height_selfreport,weight,weight_selfreport,age,race
26881,Male,179.8,180.34,78.1,78.49364791288565,31,2
26883,Male,162.5,165.1,78.7,77.13248638838475,49,4
26884,Male,170.8,170.18,105.8,99.8185117967332,27,1
26885,Male,167.9,167.64000000000001,86.1,81.66969147005445,28,3
26886,Male,175,175.26,83.9,81.66969147005445,31,2
26887,Male,179.6,185.42000000000002,95.4,49.9092558983666,24,1
26888,Male,184.3,187.96,75.2,78.03992740471868,22,1
26893,Male,174.2,177.8,84.5,83.93829401088928,53,1
26895,Male,166.7,170.18,77.1,78.03992740471868,38,3
26898,Male,168.9,170.18,72.3,72.59528130671505,33,1
26899,Male,184.3,190.5,80.7,78.94736842105263,19,1
26901,Male,189.1,190.5,97.7,99.8185117967332,24,1
26904,Male,192.5,195.58,100.8,99.8185117967332,24,1
26907,Male,171.7,172.72,105.9,102.08711433756805,37,2
26913,Male,179.9,182.88,95.4,97.54990925589836,19,1
26916,Male,169.5,167.64000000000001,95.6,96.18874773139746,38,2
26917,Male,177.3,177.8,120.5,123.4119782214156,24,2
26918,Male,180.6,182.88,87.6,86.20689655172413,32,1
26919,Male,172.5,175.26,94.1,93.01270417422867,42,1
26921,Male,167.6,167.64000000000001,83.8,83.93829401088928,27,1
26922,Male,171.6,172.72,86,83.93829401088928,40,1
26925,Male,181.9,182.88,100.2,102.08711433756805,40,1
26928,Male,173.9,175.26,79.8,81.21597096188746,23,1
26931,Male,177.8,180.34,81.3,80.7622504537205,26,1
26932,Male,191.9,195.58,131.2,129.3103448275862,32,2
26934,Male,172.8,177.8,93.7,93.01270417422867,20,2
26936,Male,166.9,170.18,76.3,75.77132486388385,20,2
26938,Male,169.7,172.72,62.6,63.067150635208705,26,4
26942,Male,177.3,180.34,88.7,88.92921960072594,38,1
26944,Male,176.4,177.8,71,74.8638838475499,23,1
26946,Male,171.6,172.72,88.7,88.47549909255898,31,1
26949,Male,180.2,182.88,81.7,83.03085299455535,35,1
26953,Male,170.7,170.18,78.2,78.03992740471868,22,2
26954,Male,180.6,182.88,84.1,83.93829401088928,37,1
26955,Male,171.2,172.72,54.9,56.71506352087114,26,1
26959,Male,187,187.96,109.2,106.62431941923774,38,1
26962,Male,177.2,180.34,66.3,69.41923774954627,23,1
26964,Male,180.5,180.34,107.2,104.3557168784029,39,1
26965,Male,182,182.88,114.7,112.06896551724137,40,2
26967,Male,157.9,162.56,54.6,53.53901996370236,29,2
26970,Male,167.8,170.18,85.9,85.2994555353902,35,1
26975,Male,185.8,190.5,97.6,97.09618874773139,29,1
26976,Male,177.3,180.34,87,88.47549909255898,22,1
26977,Male,182.1,182.88,69.7,72.59528130671505,19,1
26978,Male,184.6,187.96,94.2,94.82758620689654,20,1
26985,Male,173.7,175.26,62,61.25226860254083,18,1
26986,Male,173.7,175.26,94,95.28130671506351,48,1
26987,Male,169.3,172.72,73.5,72.59528130671505,30,3
26989,Male,178.2,177.8,80.9,81.66969147005445,28,3
26993,Male,175.9,180.34,104.5,105.26315789473684,44,1
26996,Male,173.2,175.26,106.9,106.62431941923774,22,1
26997,Male,170.7,172.72,82.6,81.66969147005445,28,1
26998,Male,175.1,175.26,71.3,77.13248638838475,21,1
26999,Male,176.3,177.8,90.7,87.56805807622504,20,1
27004,Male,180.4,182.88,87.6,87.56805807622504,22,1
27005,Male,174.2,177.8,112.8,99.8185117967332,21,1
27006,Male,182.3,185.42000000000002,106.3,105.7168784029038,33,1
27007,Male,180.7,182.88,67.3,68.05807622504537,24,1
27008,Male,177.5,180.34,89.3,88.47549909255898,41,1
27009,Male,179.7,182.88,78.4,80.7622504537205,19,1
27010,Male,173.1,175.26,71.7,72.59528130671505,21,1
27011,Male,174.4,175.26,77.6,77.13248638838475,22,3
27016,Male,167.3,167.64000000000001,74.9,70.32667876588022,19,1
27017,Male,164.8,167.64000000000001,69.4,70.32667876588022,19,4
27022,Male,186.8,187.96,80.1,81.66969147005445,22,2
27023,Male,177.3,170.18,77.8,80.30852994555353,19,1
27024,Male,192.3,193.04,92.4,95.28130671506351,23,1
27027,Male,177.9,177.8,88.5,87.56805807622504,19,1
27028,Male,181.1,182.88,75.7,74.8638838475499,31,1
27029,Male,171.5,172.72,93.8,93.92014519056261,30,1
27030,Male,174.7,175.26,92.4,93.01270417422867,30,1
27031,Male,174.4,177.8,88.8,88.47549909255898,32,1
27032,Male,178.3,180.34,66.1,70.32667876588022,23,1
27034,Male,176.4,177.8,91,86.20689655172413,22,1
27038,Male,170.1,172.72,80.9,76.22504537205081,37,1
27039,Male,172.4,172.72,62.1,61.25226860254083,26,1
27041,Male,176.5,177.8,79.6,77.13248638838475,24,1
27046,Male,163,165.1,63.6,67.6043557168784,22,2
27047,Male,171.3,172.72,60.8,61.25226860254083,20,2
27051,Male,183.8,185.42000000000002,121,117.96733212341196,23,1
27052,Male,170.4,172.72,85.5,85.2994555353902,34,1
27054,Male,177.2,177.8,74.4,71.68784029038112,19,1
27057,Male,184.6,187.96,111.4,111.16152450090743,24,1
27062,Male,180.5,182.88,91.3,88.92921960072594,27,1
27063,Male,180.5,182.88,107.4,108.89292196007258,25,1
27065,Male,168,167.64000000000001,71.3,63.067150635208705,25,1
27110,Male,183.9,185.42000000000002,90.2,95.28130671506351,32,1
27111,Male,172.3,172.72,82.9,83.93829401088928,22,3
27112,Male,180,182.88,86.9,86.20689655172413,19,3
27114,Male,186.1,187.96,86.6,83.93829401088928,18,1
27115,Male,172.4,172.72,77.2,77.13248638838475,24,1
27119,Male,181.2,185.42000000000002,80.1,80.7622504537205,24,1
27120,Male,166.4,170.18,72.5,74.8638838475499,24,1
27122,Male,170.6,175.26,66.7,68.05807622504537,18,4
27123,Male,168.7,170.18,68,68.51179673321234,40,4
27124,Male,185.8,185.42000000000002,107.9,108.89292196007258,25,1
27125,Male,162.9,162.56,74.5,71.68784029038112,27,3
27126,Male,185.6,185.42000000000002,79.2,80.30852994555353,27,1
27127,Male,175.7,177.8,105.2,103.90199637023592,23,2
27130,Male,175,175.26,66.3,61.25226860254083,26,1
27133,Male,173.5,175.26,90.5,90.74410163339383,30,1
27135,Male,173.9,177.8,58.7,61.25226860254083,22,1
27136,Male,163.4,165.1,68.7,70.32667876588022,26,1
27138,Male,177.2,180.34,109,109.34664246823955,31,1
27141,Male,160,162.56,57.6,55.8076225045372,19,2
27142,Male,165.7,167.64000000000001,92.2,90.74410163339383,26,1
27143,Male,189.8,190.5,81.5,81.66969147005445,23,1
27147,Male,183,185.42000000000002,91.2,93.01270417422867,20,2
27148,Male,171.2,172.72,85,86.20689655172413,21,1
27149,Male,169.3,172.72,92,90.74410163339383,27,1
27150,Male,191,193.04,144.2,145.64428312159708,22,1
27152,Male,181.7,182.88,73.9,74.8638838475499,22,1
27155,Male,179,180.34,106.2,106.62431941923774,22,1
27156,Male,178.9,180.34,104.9,102.08711433756805,21,1
27157,Male,172.8,170.18,66,63.52087114337567,21,1
27158,Male,168.4,172.72,62.2,62.61343012704174,24,1
27160,Male,186.1,190.5,102.2,102.08711433756805,23,2
27161,Male,176.3,180.34,69.7,70.32667876588022,19,1
27162,Male,195.2,195.58,93.9,95.28130671506351,24,1
27163,Male,175,175.26,79.3,77.13248638838475,19,1
27164,Male,176.3,177.8,89.9,86.20689655172413,19,1
27166,Male,185.4,187.96,72.7,72.59528130671505,18,1
27167,Male,166.9,165.1,69,68.05807622504537,18,1
27168,Male,185.8,187.96,114,111.16152450090743,35,1
27169,Male,178.6,180.34,99.5,102.08711433756805,47,1
27170,Male,171.2,172.72,88.7,88.47549909255898,47,3
27173,Male,175.2,175.26,89.4,90.74410163339383,31,1
27175,Male,165.3,167.64000000000001,84.2,81.66969147005445,25,2
27178,Male,168.7,170.18,80.4,79.4010889292196,26,1
27181,Male,168.9,170.18,76,76.22504537205081,21,1
27182,Male,167.4,170.18,91.3,91.19782214156079,23,1
27184,Male,181.9,185.42000000000002,67.3,68.05807622504537,21,1
27185,Male,178.8,180.34,85.7,86.20689655172413,22,1
27187,Male,167.9,167.64000000000001,68.8,69.41923774954627,22,2
27188,Male,176.3,177.8,88.5,88.47549909255898,20,1
27191,Male,173.3,172.72,70.8,72.59528130671505,19,2
27196,Male,170.3,172.72,74.3,77.13248638838475,21,1
27198,Male,181.4,185.42000000000002,98.5,95.28130671506351,25,1
27199,Male,182.5,182.88,90.2,92.10526315789473,23,1
27200,Male,181.5,185.42000000000002,85.2,88.92921960072594,21,2
27206,Male,177.8,180.34,85.1,86.20689655172413,27,1
27207,Male,174.4,177.8,68.5,74.41016333938293,25,1
27210,Male,178.1,180.34,106.5,104.3557168784029,27,1
27247,Male,171.6,172.72,104.4,95.28130671506351,28,3
27248,Male,176.6,180.34,96.8,95.28130671506351,42,1
27249,Male,173.6,175.26,90.2,88.92921960072594,22,1
27250,Male,181,182.88,93.8,95.28130671506351,29,1
27251,Male,183.9,187.96,92.8,88.47549909255898,35,1
27252,Male,166.8,167.64000000000001,87.3,81.66969147005445,31,1
27254,Male,178.4,180.34,76.9,79.4010889292196,51,1
27257,Male,175.7,177.8,89.2,87.56805807622504,33,2
27258,Male,177.7,180.34,96.3,93.01270417422867,47,1
27260,Male,174.9,175.26,94.7,93.01270417422867,40,2
27261,Male,184.2,185.42000000000002,66.5,68.05807622504537,34,1
27262,Male,178.2,182.88,75.4,77.13248638838475,31,1
27264,Male,173.4,175.26,93.5,93.01270417422867,26,3
27265,Male,189.7,193.04,95,93.01270417422867,28,1
27266,Male,165,167.64000000000001,82.2,79.4010889292196,51,1
27268,Male,176,177.8,105.2,104.3557168784029,24,1
27269,Male,183.7,182.88,74.7,74.8638838475499,36,2
27270,Male,171.8,175.26,84.5,83.93829401088928,32,2
27271,Male,165.4,167.64000000000001,84.3,81.66969147005445,41,1
27272,Male,183.4,185.42000000000002,92.5,95.28130671506351,41,1
27273,Male,181,185.42000000000002,92.6,92.55898366606169,26,1
27274,Male,172.2,172.72,75,73.502722323049,53,4
27275,Male,164.6,167.64000000000001,73.3,73.04900181488203,48,1
27276,Male,172.8,172.72,81.5,80.7622504537205,32,1
27278,Male,176.1,177.8,87.5,84.39201451905626,34,4
27279,Male,178,180.34,77,74.8638838475499,28,4
27280,Male,171.9,175.26,86.9,86.20689655172413,42,1
27281,Male,183,182.88,85,83.93829401088928,25,1
27283,Male,175.1,177.8,96.2,97.54990925589836,45,1
27284,Male,175.8,180.34,81.1,81.21597096188746,43,1
27285,Male,168.1,167.64000000000001,85.7,81.66969147005445,48,1
27286,Male,180.5,180.34,87.9,86.20689655172413,42,1
27287,Male,176.6,177.8,88.2,88.47549909255898,46,1
27288,Male,174,175.26,71.2,70.32667876588022,26,1
27289,Male,176.8,180.34,83.2,83.48457350272231,37,1
27290,Male,170.3,170.18,74.2,77.13248638838475,27,3
27291,Male,184.5,185.42000000000002,83.3,83.93829401088928,23,1
27292,Male,185.3,185.42000000000002,115.1,113.43012704174228,29,1
27293,Male,175.6,177.8,79.2,79.4010889292196,30,1
27294,Male,185.8,185.42000000000002,86.2,86.20689655172413,29,1
27296,Male,176.3,177.8,75.3,76.67876588021778,25,1
27297,Male,175.8,177.8,82.3,80.30852994555353,23,3
27298,Male,176.8,177.8,83.7,83.93829401088928,27,1
27299,Male,180.1,180.34,93.2,93.46642468239564,28,1
27300,Male,176.1,177.8,87.9,87.56805807622504,22,2
27301,Male,175.6,177.8,81.9,81.66969147005445,41,1
27302,Male,183,187.96,106.1,102.54083484573502,35,1
27304,Male,172.6,170.18,73.3,70.32667876588022,30,3
27305,Male,171.8,172.72,81.8,81.66969147005445,39,1
27306,Male,171.7,172.72,90.7,89.83666061705988,38,1
27311,Male,181.1,182.88,87.5,86.20689655172413,37,1
27312,Male,178,180.34,90.2,89.83666061705988,24,1
27314,Male,166.4,170.18,66.3,68.05807622504537,23,4
27315,Male,175.1,177.8,74,76.22504537205081,23,2
27316,Male,197.2,198.12,109.3,106.62431941923774,31,1
27319,Male,169.9,172.72,66.1,66.24319419237749,23,2
27320,Male,181.9,182.88,99.3,95.28130671506351,26,1
27322,Male,166.5,167.64000000000001,76.6,77.13248638838475,43,1
27324,Male,156.7,157.48,61.9,63.52087114337567,36,6
27325,Male,168.6,170.18,79.2,78.94736842105263,28,2
27327,Male,177.1,180.34,98.4,95.28130671506351,51,1
27328,Male,180,182.88,77.4,77.13248638838475,28,2
27329,Male,178.3,180.34,87.9,85.75317604355716,41,1
27330,Male,175.6,175.26,92.8,91.65154264972776,25,1
27331,Male,172.2,175.26,80.3,81.66969147005445,25,1
27334,Male,176.1,175.26,88.4,88.47549909255898,23,1
27336,Male,185,185.42000000000002,83.6,83.93829401088928,26,1
27339,Male,181.6,187.96,81,83.03085299455535,31,1
27340,Male,177.2,177.8,93.6,84.84573502722323,21,5
27341,Male,173.5,172.72,61.9,63.52087114337567,20,1
27347,Male,170.5,170.18,77.2,77.13248638838475,24,3
27349,Male,180.3,182.88,90.8,92.10526315789473,25,2
27350,Male,175,175.26,66.1,71.68784029038112,22,1
27351,Male,177.7,182.88,109,109.34664246823955,30,1
27352,Male,175.9,177.8,95.7,95.28130671506351,25,1
27354,Male,178.7,180.34,87.7,81.66969147005445,31,1
27355,Male,176.6,177.8,99.1,97.54990925589836,32,3
27360,Male,176.2,177.8,60.3,63.52087114337567,22,1
27361,Male,168.8,167.64000000000001,79.1,79.4010889292196,21,1
27362,Male,185,190.5,79.1,83.93829401088928,26,1
27365,Male,176.4,177.8,77.1,76.22504537205081,23,2
27366,Male,179.8,180.34,92.7,93.01270417422867,23,1
27367,Male,167.8,170.18,80.1,79.4010889292196,24,1
27369,Male,173.8,175.26,96.9,95.28130671506351,29,1
27370,Male,173.9,175.26,77.5,77.58620689655172,30,1
27371,Male,157.7,157.48,56.4,56.71506352087114,23,4
27372,Male,170.7,172.72,72.8,72.59528130671505,26,2
27373,Male,186.3,187.96,103.3,104.3557168784029,23,1
27375,Male,182,185.42000000000002,71,71.68784029038112,26,1
27379,Male,181.6,185.42000000000002,94.8,95.28130671506351,20,1
27380,Male,185.6,190.5,102,103.90199637023592,25,1
27383,Male,180.6,182.88,93.5,92.55898366606169,32,2
27384,Male,193.4,195.58,100.7,102.08711433756805,37,1
27390,Male,177.4,180.34,68.8,70.32667876588022,25,1
27391,Male,180,182.88,94.1,92.55898366606169,24,1
27393,Male,167.3,167.64000000000001,69,68.05807622504537,21,1
27395,Male,194.4,195.58,112.6,108.89292196007258,21,2
27396,Male,184.1,187.96,93.5,95.28130671506351,25,1
27400,Male,176.1,177.8,93.2,89.38294010889291,29,2
27402,Male,187.2,187.96,97.9,97.54990925589836,26,1
27404,Male,172.6,175.26,91.7,90.74410163339383,28,1
27405,Male,176.4,177.8,85,85.2994555353902,51,1
27407,Male,167,167.64000000000001,54.2,56.71506352087114,33,4
27410,Male,176.5,180.34,94.8,94.82758620689654,48,1
27411,Male,172,172.72,85.8,85.2994555353902,48,1
27412,Male,171.8,172.72,91.3,86.20689655172413,49,1
27415,Male,178.4,177.8,83.4,83.93829401088928,41,1
27416,Male,165.1,167.64000000000001,89.1,83.93829401088928,49,6
27417,Male,180.8,185.42000000000002,98.8,99.8185117967332,43,1
27418,Male,174,175.26,80.1,82.12341197822141,35,1
27419,Male,171,172.72,94,95.28130671506351,43,1
27421,Male,180.4,185.42000000000002,100.2,97.54990925589836,32,1
27422,Male,171.9,172.72,89.8,86.6606170598911,43,1
27425,Male,179.4,180.34,64.5,68.05807622504537,20,1
27426,Male,173.6,175.26,62.3,61.25226860254083,22,1
27427,Male,161.6,162.56,76.9,74.8638838475499,18,1
27428,Male,174.4,177.8,62.7,63.52087114337567,19,2
27429,Male,181.6,185.42000000000002,85.5,86.20689655172413,25,1
27430,Male,174.9,175.26,85.5,86.20689655172413,29,4
27431,Male,174.9,175.26,88.1,88.02177858439201,28,3
27432,Male,166.8,167.64000000000001,76.5,75.77132486388385,34,4
27433,Male,157.5,157.48,62.8,62.15970961887477,46,4
27434,Male,170.8,172.72,75.6,74.8638838475499,32,1
27436,Male,164.5,167.64000000000001,81.3,80.7622504537205,37,2
27485,Male,182.5,182.88,95.6,95.28130671506351,23,1
27487,Male,180,182.88,76.5,77.13248638838475,33,1
27489,Male,181,185.42000000000002,82.3,83.48457350272231,27,1
27490,Male,171.8,175.26,82.5,83.48457350272231,28,1
27492,Male,180.8,182.88,110,104.3557168784029,25,2
27495,Male,181.4,182.88,77.3,78.94736842105263,24,1
27496,Male,164.9,165.1,80.7,80.7622504537205,29,1
27497,Male,185.7,190.5,109.9,111.16152450090743,32,1
27499,Male,176.5,180.34,105.9,105.7168784029038,25,1
27504,Male,174.8,177.8,104.4,103.44827586206895,33,1
27505,Male,173,175.26,84.6,83.48457350272231,54,1
27506,Male,187,190.5,122.3,113.43012704174228,46,1
27508,Male,187,187.96,100,101.63339382940109,38,1
27509,Male,178,180.34,83.5,81.21597096188746,36,6
27512,Male,176.1,175.26,69,70.32667876588022,29,1
27513,Male,179.3,180.34,100.2,98.91107078039927,42,3
27514,Male,178.1,177.8,94.1,95.28130671506351,23,1
27515,Male,170.5,172.72,83.4,83.03085299455535,44,1
27516,Male,176.1,177.8,114.5,113.43012704174228,26,1
27517,Male,183.6,187.96,83.3,83.93829401088928,26,1
27519,Male,163.9,167.64000000000001,94.5,90.74410163339383,48,1
27522,Male,180.9,182.88,86.8,85.2994555353902,43,1
27523,Male,173.8,175.26,93.8,95.28130671506351,37,1
27524,Male,175.1,177.8,96.6,97.54990925589836,44,1
27525,Male,174.1,175.26,100.8,100.72595281306714,43,1
27530,Male,170.7,175.26,92.1,88.47549909255898,26,1
27531,Male,173.6,175.26,102.3,99.8185117967332,33,1
27535,Male,164.9,170.18,94.9,90.74410163339383,47,1
27536,Male,176.7,177.8,95,95.28130671506351,40,1
27537,Male,183.1,185.42000000000002,113.5,113.43012704174228,36,6
27538,Male,162.1,165.1,73.5,72.59528130671505,41,1
27539,Male,174.7,175.26,74.8,74.8638838475499,28,1
27540,Male,172.8,172.72,76.5,79.4010889292196,28,1
27541,Male,180.1,182.88,84.2,81.66969147005445,25,1
27544,Male,181.4,182.88,88.6,90.74410163339383,34,1
27546,Male,187,190.5,72.6,74.8638838475499,26,1
27547,Male,186.1,187.96,82.9,83.03085299455535,28,1
27548,Male,180.6,182.88,82.8,83.93829401088928,28,1
27550,Male,179.4,180.34,91.7,90.74410163339383,26,1
27551,Male,180.5,182.88,106.4,103.44827586206895,40,1
27555,Male,184.3,185.42000000000002,80.4,81.66969147005445,28,1
27557,Male,199.3,198.12,94.7,99.8185117967332,27,1
27560,Male,184.7,185.42000000000002,95.1,95.28130671506351,25,1
27563,Male,169.4,170.18,71.4,71.68784029038112,28,1
27564,Male,167.3,170.18,57.8,61.25226860254083,26,4
27566,Male,187.4,190.5,80.3,81.66969147005445,28,1
27568,Male,173.6,175.26,77.5,76.67876588021778,29,1
27569,Male,178.9,180.34,93.8,93.01270417422867,29,1
27571,Male,167.2,167.64000000000001,96.2,95.28130671506351,29,1
27572,Male,172.1,175.26,82.2,82.57713248638838,22,1
27573,Male,186.4,187.96,88,88.47549909255898,27,1
27574,Male,184,185.42000000000002,95.5,93.01270417422867,34,1
27575,Male,177.4,180.34,59.6,63.52087114337567,18,1
27577,Male,166.4,167.64000000000001,79.4,77.13248638838475,19,1
27583,Male,178.1,180.34,68.2,68.05807622504537,20,2
27585,Male,177.8,180.34,86.3,86.20689655172413,21,1
27586,Male,176,177.8,80.1,80.7622504537205,21,2
27587,Male,173,175.26,72.3,74.8638838475499,19,2
27588,Male,189,187.96,102.3,104.3557168784029,30,2
27590,Male,192.6,193.04,101,100.27223230490017,34,2
27591,Male,179.5,182.88,83,81.66969147005445,31,1
27592,Male,173,175.26,78.4,77.13248638838475,22,1
27594,Male,178.5,180.34,106.9,106.62431941923774,38,2
27595,Male,180.5,182.88,80.9,83.48457350272231,24,1
27597,Male,163.8,167.64000000000001,79.4,77.13248638838475,30,1
27598,Male,178.9,177.8,60.6,63.52087114337567,22,1
27600,Male,168.5,170.18,65.4,64.42831215970962,35,2
27601,Male,169.3,170.18,74.8,74.8638838475499,24,1
27602,Male,170,170.18,68.2,68.05807622504537,23,1
27603,Male,173.8,175.26,83.3,83.03085299455535,41,1
27604,Male,186.2,187.96,102.5,104.3557168784029,36,1
27605,Male,169.6,170.18,82.8,81.66969147005445,31,1
27606,Male,179.8,180.34,89.1,91.19782214156079,23,1
27607,Male,176.8,177.8,94.9,95.28130671506351,30,3
27641,Male,162.9,165.1,70.2,70.78039927404718,31,4
27642,Male,186.6,187.96,122.3,120.23593466424681,43,1
27643,Male,189.4,190.5,95.4,95.28130671506351,38,1
27645,Male,164.8,152.4,72.7,72.59528130671505,36,1
27646,Male,178.8,180.34,100.8,102.08711433756805,28,3
27647,Male,180.8,182.88,88,90.29038112522686,56,1
27649,Male,184.7,187.96,110.3,104.3557168784029,39,1
27651,Male,167.6,170.18,70,70.32667876588022,29,6
27655,Male,177.4,180.34,86.1,86.20689655172413,30,1
27656,Male,166,167.64000000000001,78.6,77.13248638838475,28,4
27657,Male,176,177.8,79.2,77.13248638838475,23,1
27661,Male,175.7,177.8,78.5,77.58620689655172,22,6
27662,Male,169.8,167.64000000000001,53.3,52.63157894736842,28,1
27668,Male,176.1,177.8,67.7,69.41923774954627,23,1
27670,Male,167.8,170.18,84.3,83.93829401088928,22,1
27674,Male,179.6,180.34,90.8,88.47549909255898,22,1
27675,Male,164.1,165.1,75.7,75.31760435571687,35,1
27676,Male,185.7,187.96,62.9,65.78947368421052,31,1
27679,Male,170.8,172.72,55.1,54.44646098003629,23,1
27680,Male,181.6,182.88,96.2,95.28130671506351,37,1
27681,Male,168,167.64000000000001,75.1,72.59528130671505,25,1
27682,Male,175.8,177.8,93.9,90.74410163339383,49,2
27684,Male,189.8,193.04,105.5,104.3557168784029,30,1
27686,Male,173.3,175.26,63.3,67.15063520871144,28,1
27690,Male,168,170.18,70.4,68.05807622504537,37,1
27693,Male,190.6,193.04,123.9,113.43012704174228,22,1
27694,Male,183.4,187.96,71.4,79.4010889292196,23,1
27695,Male,166.7,167.64000000000001,85.9,83.93829401088928,33,1
27698,Male,182.6,187.96,93.2,93.01270417422867,50,2
27700,Male,180.3,180.34,80.2,81.21597096188746,46,1
27701,Male,174,177.8,84.5,83.03085299455535,52,1
27703,Male,177.7,180.34,68.7,68.05807622504537,26,1
27704,Male,167.8,170.18,82.3,80.7622504537205,40,1
27706,Male,172.6,175.26,92.4,93.01270417422867,35,1
27707,Male,168.9,172.72,80.4,79.4010889292196,43,2
27708,Male,185.2,187.96,81.6,81.66969147005445,23,4
27709,Male,186.4,187.96,87.1,88.47549909255898,21,1
27710,Male,179,182.88,79.7,79.4010889292196,23,1
27711,Male,184.5,190.5,99.1,102.08711433756805,22,3
27714,Male,181.7,182.88,82.9,83.93829401088928,22,1
27715,Male,195.1,195.58,110.5,108.89292196007258,33,1
27716,Male,175.1,177.8,103.8,103.44827586206895,28,1
27717,Male,171.7,172.72,78.1,78.49364791288565,23,1
27718,Male,171.1,172.72,71.8,71.23411978221415,30,1
27721,Male,167.8,170.18,87.9,79.4010889292196,39,1
27722,Male,173.8,175.26,79.9,79.4010889292196,43,1
27725,Male,178.3,180.34,80.9,79.85480943738656,37,1
27727,Male,169.5,167.64000000000001,89,87.56805807622504,30,3
27728,Male,172.6,175.26,72.1,76.67876588021778,53,3
27732,Male,165.1,167.64000000000001,91,90.74410163339383,29,1
27733,Male,169,170.18,78.9,77.13248638838475,26,3
27735,Male,179,180.34,87.9,88.02177858439201,37,1
27739,Male,174.4,177.8,89.3,88.92921960072594,58,1
27740,Male,176.5,180.34,88.9,88.47549909255898,46,1
27741,Male,184.9,185.42000000000002,100.7,97.54990925589836,26,1
27743,Male,179,182.88,107.4,108.89292196007258,42,1
27744,Male,167.2,167.64000000000001,77.5,77.13248638838475,47,1
27746,Male,174,177.8,77.9,79.4010889292196,47,2
27747,Male,175.1,180.34,67,67.15063520871144,28,1
27748,Male,167,167.64000000000001,51.6,56.71506352087114,31,4
27751,Male,176.8,177.8,88.7,86.20689655172413,43,4
27752,Male,166.4,170.18,64.4,64.42831215970962,42,1
27753,Male,185.5,187.96,94.9,93.01270417422867,31,1
27756,Male,167.5,177.8,71,76.67876588021778,19,1
27758,Male,169.3,170.18,74.8,68.05807622504537,19,3
27759,Male,180.7,182.88,80.8,80.7622504537205,23,4
27760,Male,179,182.88,74.1,74.8638838475499,23,1
27762,Male,171.1,172.72,61.1,63.52087114337567,33,1
27764,Male,167.8,172.72,65.8,68.05807622504537,23,1
27766,Male,174.1,175.26,82.4,82.57713248638838,27,1
27769,Male,176.6,177.8,75.3,78.03992740471868,23,2
27772,Male,180.4,182.88,85.6,84.39201451905626,25,1
27773,Male,177.3,180.34,93.9,95.28130671506351,23,1
27778,Male,164.3,167.64000000000001,76.2,78.49364791288565,34,3
27779,Male,171.8,177.8,72.5,73.502722323049,28,1
27780,Male,168,167.64000000000001,70,72.59528130671505,24,3
27781,Male,172.6,177.8,78.6,74.8638838475499,19,1
27782,Male,167.1,167.64000000000001,99.4,97.54990925589836,35,1
27783,Male,183.1,185.42000000000002,93.9,95.28130671506351,21,1
27784,Male,173,175.26,65.2,68.05807622504537,20,1
27786,Male,180.9,182.88,84.9,85.2994555353902,28,1
27790,Male,172.6,172.72,80.9,79.4010889292196,23,1
27791,Male,169,170.18,95.5,95.28130671506351,53,1
27794,Male,180.8,185.42000000000002,83.8,83.93829401088928,23,1
27798,Male,182.8,187.96,91.4,95.28130671506351,30,1
27799,Male,176.5,180.34,108.4,108.89292196007258,45,1
27800,Male,181.8,182.88,92.1,91.19782214156079,40,1
27801,Male,178.7,180.34,104.3,104.3557168784029,49,1
27802,Male,180.5,177.8,62.9,65.78947368421052,31,1
27803,Male,172.7,175.26,80,80.7622504537205,23,4
27804,Male,174.8,177.8,86.9,87.11433756805808,47,1
27807,Male,187.3,187.96,94.8,96.64246823956442,32,1
27810,Male,169.5,170.18,67.2,70.32667876588022,34,2
27811,Male,176.1,177.8,74.1,72.59528130671505,26,1
27812,Male,179.7,180.34,101.2,99.8185117967332,40,1
27814,Male,173,172.72,85.6,86.20689655172413,25,1
27817,Male,169,172.72,78.8,72.59528130671505,22,1
27818,Male,178.3,180.34,100.2,99.8185117967332,41,1
27822,Male,182.9,185.42000000000002,68.9,68.9655172413793,30,1
27823,Male,182.2,185.42000000000002,87.7,88.47549909255898,39,1
27826,Male,174.4,175.26,85.7,84.84573502722323,32,1
27828,Male,180.3,182.88,90,89.83666061705988,32,1
27830,Male,176.5,177.8,95.8,97.09618874773139,30,1
27832,Male,168.8,170.18,75.3,74.8638838475499,29,1
27833,Male,166.2,167.64000000000001,81.8,78.49364791288565,26,2
27854,Male,166.3,167.64000000000001,59.7,58.98366606170598,27,1
27857,Male,166.3,167.64000000000001,73,70.32667876588022,26,1
27859,Male,172.1,175.26,80.6,80.7622504537205,27,2
27860,Male,177,177.8,76,77.13248638838475,25,1
27861,Male,172.5,170.18,66.8,68.05807622504537,23,2
27863,Male,178.8,182.88,96.5,95.28130671506351,26,2
27867,Male,189.3,195.58,79.4,81.66969147005445,23,1
27870,Male,179.4,182.88,70.5,72.59528130671505,20,1
27874,Male,176.3,175.26,107.6,105.26315789473684,23,2
27875,Male,183.1,187.96,95.7,93.01270417422867,29,1
27876,Male,164,165.1,95.8,95.28130671506351,38,1
27877,Male,168.7,170.18,98.3,99.8185117967332,33,1
27879,Male,182.7,187.96,67.5,68.9655172413793,20,1
27881,Male,179.8,187.96,79.8,81.21597096188746,22,1
27882,Male,170.8,175.26,91.2,88.47549909255898,21,1
27884,Male,175.3,175.26,87.6,88.92921960072594,31,3
27885,Male,179.3,180.34,78.3,79.4010889292196,21,1
